GET / - [24/Jan/2025:21:26:25 +0000] - - ms localhost
GET /@fs/C:/Users/USER/Desktop/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.11/frontend/vite/deps/chunk-66JPAEYR.js.map 304 [25/Jan/2025:18:02:58 +0000] - 569.998 ms localhost
GET /@fs/C:/Users/USER/Desktop/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.11/frontend/vite/deps/@angular_forms.js.map 304 [25/Jan/2025:18:02:58 +0000] - 417.283 ms localhost
GET /@fs/C:/Users/USER/Desktop/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.11/frontend/vite/deps/ngx-socket-io.js.map 304 [25/Jan/2025:18:02:58 +0000] - 10.683 ms localhost
GET /@fs/C:/Users/USER/Desktop/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.11/frontend/vite/deps/chunk-7MS5FTBZ.js.map 304 [25/Jan/2025:18:02:58 +0000] - 116.344 ms localhost
GET /login.component.css.map 200 [25/Jan/2025:18:02:58 +0000] - 117.890 ms localhost
POST /user/login 200 [25/Jan/2025:18:03:03 +0000] - 128.738 ms localhost
GET /layout.component.css.map 200 [25/Jan/2025:18:03:03 +0000] - 4.404 ms localhost
GET /dashboard.component.css.map 200 [25/Jan/2025:18:03:03 +0000] - 10.173 ms localhost
GET /user-chat.component.css.map 200 [25/Jan/2025:18:03:07 +0000] - 2.540 ms localhost
GET /chat/674e8a6920bc39246157f503 304 [25/Jan/2025:18:03:07 +0000] - 66.189 ms localhost
GET /chat 404 [25/Jan/2025:18:03:15 +0000] - 64.451 ms localhost
GET /dashboard 200 [25/Jan/2025:18:03:37 +0000] - 13.351 ms localhost
GET /styles.css 200 [25/Jan/2025:18:03:37 +0000] - 3.746 ms localhost
GET /polyfills.js 304 [25/Jan/2025:18:03:37 +0000] - 7.158 ms localhost
GET /main.js 200 [25/Jan/2025:18:03:37 +0000] - 21.435 ms localhost
GET /@vite/client 304 [25/Jan/2025:18:03:37 +0000] - 28.791 ms localhost
GET /styles.css.map 200 [25/Jan/2025:18:03:37 +0000] - 4.621 ms localhost
GET /@fs/C:/Users/USER/Desktop/BroCampTasks/Angular_Project/frontend/node_modules/vite/dist/client/env.mjs 304 [25/Jan/2025:18:03:37 +0000] - 4.639 ms localhost
GET /@fs/C:/Users/USER/Desktop/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.11/frontend/vite/deps/@angular_core.js.map 304 [25/Jan/2025:18:03:37 +0000] - 13.440 ms localhost
GET /@fs/C:/Users/USER/Desktop/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.11/frontend/vite/deps/@angular_common_http.js.map 304 [25/Jan/2025:18:03:37 +0000] - 13.203 ms localhost
GET /@fs/C:/Users/USER/Desktop/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.11/frontend/vite/deps/rxjs.js.map 304 [25/Jan/2025:18:03:37 +0000] - 15.269 ms localhost
GET /@fs/C:/Users/USER/Desktop/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.11/frontend/vite/deps/chunk-ZKQIAUIS.js.map 304 [25/Jan/2025:18:03:37 +0000] - 29.977 ms localhost
GET /@fs/C:/Users/USER/Desktop/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.11/frontend/vite/deps/chunk-2ZWNOPXZ.js.map 304 [25/Jan/2025:18:03:37 +0000] - 36.258 ms localhost
GET /@fs/C:/Users/USER/Desktop/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.11/frontend/vite/deps/@angular_router.js.map 304 [25/Jan/2025:18:03:37 +0000] - 46.458 ms localhost
GET /@fs/C:/Users/USER/Desktop/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.11/frontend/vite/deps/@angular_forms.js.map 304 [25/Jan/2025:18:03:37 +0000] - 35.922 ms localhost
GET /@fs/C:/Users/USER/Desktop/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.11/frontend/vite/deps/@angular_platform-browser.js.map 304 [25/Jan/2025:18:03:37 +0000] - 35.620 ms localhost
GET /@fs/C:/Users/USER/Desktop/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.11/frontend/vite/deps/chunk-7MS5FTBZ.js.map 304 [25/Jan/2025:18:03:37 +0000] - 56.498 ms localhost
GET /@fs/C:/Users/USER/Desktop/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.11/frontend/vite/deps/chunk-F4ZW7LLY.js.map 304 [25/Jan/2025:18:03:37 +0000] - 53.618 ms localhost
GET /@fs/C:/Users/USER/Desktop/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.11/frontend/vite/deps/chunk-BKIWMXDL.js.map 304 [25/Jan/2025:18:03:38 +0000] - 203.123 ms localhost
GET /@fs/C:/Users/USER/Desktop/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.11/frontend/vite/deps/chunk-XWLXMCJQ.js.map 304 [25/Jan/2025:18:03:38 +0000] - 35.240 ms localhost
GET /@fs/C:/Users/USER/Desktop/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.11/frontend/vite/deps/@angular_common.js.map 304 [25/Jan/2025:18:03:38 +0000] - 34.554 ms localhost
GET /@fs/C:/Users/USER/Desktop/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.11/frontend/vite/deps/ngx-socket-io.js.map 304 [25/Jan/2025:18:03:38 +0000] - 32.578 ms localhost
GET /@fs/C:/Users/USER/Desktop/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.11/frontend/vite/deps/chunk-66JPAEYR.js.map 304 [25/Jan/2025:18:03:38 +0000] - 47.643 ms localhost
GET /login.component.css.map 200 [25/Jan/2025:18:03:38 +0000] - 5.305 ms localhost
GET /favicon.ico 304 [25/Jan/2025:18:03:38 +0000] - 3.649 ms localhost
POST /user/login 200 [25/Jan/2025:18:03:53 +0000] - 346.881 ms localhost
GET /layout.component.css.map 200 [25/Jan/2025:18:03:53 +0000] - 10.498 ms localhost
GET /dashboard.component.css.map 200 [25/Jan/2025:18:03:53 +0000] - 11.373 ms localhost
GET /user-chat.component.css.map 200 [25/Jan/2025:18:03:56 +0000] - 15.541 ms localhost
GET /chat/674e8a6920bc39246157f503 304 [25/Jan/2025:18:03:56 +0000] - 92.118 ms localhost
GET /chat 404 [25/Jan/2025:18:04:12 +0000] - 9.995 ms localhost
GET /dashboard 200 [25/Jan/2025:18:05:09 +0000] - 24.685 ms localhost
GET /styles.css 200 [25/Jan/2025:18:05:09 +0000] - 22.116 ms localhost
GET /@vite/client 304 [25/Jan/2025:18:05:09 +0000] - 29.234 ms localhost
GET /polyfills.js 304 [25/Jan/2025:18:05:09 +0000] - 29.582 ms localhost
GET /main.js 200 [25/Jan/2025:18:05:09 +0000] - 68.264 ms localhost
GET /@fs/C:/Users/USER/Desktop/BroCampTasks/Angular_Project/frontend/node_modules/vite/dist/client/env.mjs 304 [25/Jan/2025:18:05:09 +0000] - 3.447 ms localhost
GET /styles.css.map 200 [25/Jan/2025:18:05:09 +0000] - 10.398 ms localhost
GET /@fs/C:/Users/USER/Desktop/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.11/frontend/vite/deps/chunk-ZKQIAUIS.js.map 304 [25/Jan/2025:18:05:09 +0000] - 50.270 ms localhost
GET /@fs/C:/Users/USER/Desktop/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.11/frontend/vite/deps/chunk-F4ZW7LLY.js.map 304 [25/Jan/2025:18:05:09 +0000] - 55.528 ms localhost
GET /@fs/C:/Users/USER/Desktop/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.11/frontend/vite/deps/chunk-XWLXMCJQ.js.map 304 [25/Jan/2025:18:05:09 +0000] - 40.505 ms localhost
GET /@fs/C:/Users/USER/Desktop/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.11/frontend/vite/deps/chunk-BKIWMXDL.js.map 304 [25/Jan/2025:18:05:10 +0000] - 759.214 ms localhost
GET /@fs/C:/Users/USER/Desktop/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.11/frontend/vite/deps/@angular_platform-browser.js.map 304 [25/Jan/2025:18:05:10 +0000] - 797.163 ms localhost
GET /favicon.ico 304 [25/Jan/2025:18:05:10 +0000] - 68.096 ms localhost
GET /@fs/C:/Users/USER/Desktop/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.11/frontend/vite/deps/@angular_common_http.js.map 304 [25/Jan/2025:18:05:10 +0000] - 834.255 ms localhost
GET /@fs/C:/Users/USER/Desktop/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.11/frontend/vite/deps/@angular_core.js.map 304 [25/Jan/2025:18:05:10 +0000] - 757.904 ms localhost
GET /@fs/C:/Users/USER/Desktop/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.11/frontend/vite/deps/chunk-2ZWNOPXZ.js.map 304 [25/Jan/2025:18:05:10 +0000] - 898.501 ms localhost
GET /@fs/C:/Users/USER/Desktop/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.11/frontend/vite/deps/chunk-66JPAEYR.js.map 304 [25/Jan/2025:18:05:10 +0000] - 926.090 ms localhost
GET /@fs/C:/Users/USER/Desktop/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.11/frontend/vite/deps/rxjs.js.map 304 [25/Jan/2025:18:05:10 +0000] - 178.208 ms localhost
GET /@fs/C:/Users/USER/Desktop/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.11/frontend/vite/deps/@angular_common.js.map 304 [25/Jan/2025:18:05:10 +0000] - 179.264 ms localhost
GET /@fs/C:/Users/USER/Desktop/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.11/frontend/vite/deps/@angular_router.js.map 304 [25/Jan/2025:18:05:10 +0000] - 271.046 ms localhost
GET /@fs/C:/Users/USER/Desktop/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.11/frontend/vite/deps/ngx-socket-io.js.map 304 [25/Jan/2025:18:05:10 +0000] - 48.240 ms localhost
GET /@fs/C:/Users/USER/Desktop/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.11/frontend/vite/deps/@angular_forms.js.map 304 [25/Jan/2025:18:05:10 +0000] - 221.589 ms localhost
GET /login.component.css.map 200 [25/Jan/2025:18:05:10 +0000] - 33.178 ms localhost
GET /@fs/C:/Users/USER/Desktop/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.11/frontend/vite/deps/chunk-7MS5FTBZ.js.map 304 [25/Jan/2025:18:05:10 +0000] - 48.875 ms localhost
POST /user/login 200 [25/Jan/2025:18:05:17 +0000] - 395.517 ms localhost
GET /layout.component.css.map 200 [25/Jan/2025:18:05:17 +0000] - 3.925 ms localhost
GET /dashboard.component.css.map 200 [25/Jan/2025:18:05:17 +0000] - 7.018 ms localhost
GET /user-chat.component.css.map 200 [25/Jan/2025:18:05:20 +0000] - 8.429 ms localhost
GET /chat/674e8a6920bc39246157f503 304 [25/Jan/2025:18:05:20 +0000] - 141.463 ms localhost
GET /chat 404 [25/Jan/2025:18:06:13 +0000] - 21.488 ms localhost
GET /dashboard 200 [25/Jan/2025:18:06:29 +0000] - 8.030 ms localhost
GET /styles.css 200 [25/Jan/2025:18:06:29 +0000] - 6.877 ms localhost
GET /@vite/client 304 [25/Jan/2025:18:06:29 +0000] - 9.460 ms localhost
GET /polyfills.js 304 [25/Jan/2025:18:06:29 +0000] - 9.668 ms localhost
GET /main.js 200 [25/Jan/2025:18:06:29 +0000] - 21.764 ms localhost
GET /styles.css.map 200 [25/Jan/2025:18:06:29 +0000] - 5.983 ms localhost
GET /@fs/C:/Users/USER/Desktop/BroCampTasks/Angular_Project/frontend/node_modules/vite/dist/client/env.mjs 304 [25/Jan/2025:18:06:29 +0000] - 7.143 ms localhost
GET /@fs/C:/Users/USER/Desktop/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.11/frontend/vite/deps/chunk-ZKQIAUIS.js.map 304 [25/Jan/2025:18:06:30 +0000] - 44.962 ms localhost
GET /@fs/C:/Users/USER/Desktop/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.11/frontend/vite/deps/chunk-F4ZW7LLY.js.map 304 [25/Jan/2025:18:06:30 +0000] - 56.425 ms localhost
GET /@fs/C:/Users/USER/Desktop/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.11/frontend/vite/deps/chunk-2ZWNOPXZ.js.map 304 [25/Jan/2025:18:06:30 +0000] - 63.950 ms localhost
GET /@fs/C:/Users/USER/Desktop/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.11/frontend/vite/deps/@angular_core.js.map 304 [25/Jan/2025:18:06:30 +0000] - 58.683 ms localhost
GET /@fs/C:/Users/USER/Desktop/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.11/frontend/vite/deps/chunk-66JPAEYR.js.map 304 [25/Jan/2025:18:06:30 +0000] - 69.261 ms localhost
GET /@fs/C:/Users/USER/Desktop/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.11/frontend/vite/deps/chunk-BKIWMXDL.js.map 304 [25/Jan/2025:18:06:30 +0000] - 272.283 ms localhost
GET /@fs/C:/Users/USER/Desktop/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.11/frontend/vite/deps/@angular_common.js.map 304 [25/Jan/2025:18:06:30 +0000] - 162.844 ms localhost
GET /@fs/C:/Users/USER/Desktop/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.11/frontend/vite/deps/chunk-7MS5FTBZ.js.map 304 [25/Jan/2025:18:06:30 +0000] - 165.904 ms localhost
GET /@fs/C:/Users/USER/Desktop/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.11/frontend/vite/deps/@angular_platform-browser.js.map 304 [25/Jan/2025:18:06:30 +0000] - 166.270 ms localhost
GET /@fs/C:/Users/USER/Desktop/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.11/frontend/vite/deps/@angular_common_http.js.map 304 [25/Jan/2025:18:06:30 +0000] - 169.637 ms localhost
GET /@fs/C:/Users/USER/Desktop/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.11/frontend/vite/deps/chunk-XWLXMCJQ.js.map 304 [25/Jan/2025:18:06:30 +0000] - 121.707 ms localhost
GET /@fs/C:/Users/USER/Desktop/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.11/frontend/vite/deps/@angular_forms.js.map 304 [25/Jan/2025:18:06:30 +0000] - 189.297 ms localhost
GET /login.component.css.map 200 [25/Jan/2025:18:06:30 +0000] - 22.858 ms localhost
GET /favicon.ico 304 [25/Jan/2025:18:06:30 +0000] - 24.188 ms localhost
GET /@fs/C:/Users/USER/Desktop/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.11/frontend/vite/deps/rxjs.js.map 304 [25/Jan/2025:18:06:30 +0000] - 30.432 ms localhost
GET /@fs/C:/Users/USER/Desktop/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.11/frontend/vite/deps/ngx-socket-io.js.map 304 [25/Jan/2025:18:06:30 +0000] - 30.470 ms localhost
GET /@fs/C:/Users/USER/Desktop/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.11/frontend/vite/deps/@angular_router.js.map 304 [25/Jan/2025:18:06:30 +0000] - 44.720 ms localhost
POST /user/login 200 [25/Jan/2025:18:06:39 +0000] - 266.899 ms localhost
GET /dashboard.component.css.map 200 [25/Jan/2025:18:06:39 +0000] - 6.375 ms localhost
GET /layout.component.css.map 200 [25/Jan/2025:18:06:39 +0000] - 7.104 ms localhost
GET /user-chat.component.css.map 200 [25/Jan/2025:18:06:43 +0000] - 7.138 ms localhost
GET /chat/674e8a6920bc39246157f503 304 [25/Jan/2025:18:06:43 +0000] - 88.375 ms localhost
GET /chat 404 [25/Jan/2025:18:07:29 +0000] - 31.605 ms localhost
GET /dashboard 200 [25/Jan/2025:18:10:23 +0000] - 222.035 ms localhost
GET /@vite/client 304 [25/Jan/2025:18:10:23 +0000] - 35.186 ms localhost
GET /styles.css 200 [25/Jan/2025:18:10:23 +0000] - 43.421 ms localhost
GET /main.js 200 [25/Jan/2025:18:10:24 +0000] - 289.680 ms localhost
GET /polyfills.js 304 [25/Jan/2025:18:10:24 +0000] - 324.145 ms localhost
GET /@fs/C:/Users/USER/Desktop/BroCampTasks/Angular_Project/frontend/node_modules/vite/dist/client/env.mjs 304 [25/Jan/2025:18:10:24 +0000] - 16.572 ms localhost
GET /styles.css.map 200 [25/Jan/2025:18:10:25 +0000] - 70.475 ms localhost
GET /@fs/C:/Users/USER/Desktop/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.11/frontend/vite/deps/@angular_common.js.map 304 [25/Jan/2025:18:10:25 +0000] - 297.085 ms localhost
GET /@fs/C:/Users/USER/Desktop/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.11/frontend/vite/deps/chunk-66JPAEYR.js.map 304 [25/Jan/2025:18:10:25 +0000] - 469.212 ms localhost
GET /@fs/C:/Users/USER/Desktop/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.11/frontend/vite/deps/chunk-F4ZW7LLY.js.map 304 [25/Jan/2025:18:10:25 +0000] - 508.207 ms localhost
GET /@fs/C:/Users/USER/Desktop/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.11/frontend/vite/deps/@angular_platform-browser.js.map 304 [25/Jan/2025:18:10:25 +0000] - 499.034 ms localhost
GET /@fs/C:/Users/USER/Desktop/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.11/frontend/vite/deps/chunk-ZKQIAUIS.js.map 304 [25/Jan/2025:18:10:25 +0000] - 496.037 ms localhost
GET /@fs/C:/Users/USER/Desktop/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.11/frontend/vite/deps/chunk-2ZWNOPXZ.js.map 304 [25/Jan/2025:18:10:25 +0000] - 543.600 ms localhost
GET /favicon.ico 304 [25/Jan/2025:18:10:25 +0000] - 264.179 ms localhost
GET /@fs/C:/Users/USER/Desktop/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.11/frontend/vite/deps/chunk-XWLXMCJQ.js.map 304 [25/Jan/2025:18:10:25 +0000] - 51.517 ms localhost
GET /@fs/C:/Users/USER/Desktop/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.11/frontend/vite/deps/@angular_common_http.js.map 304 [25/Jan/2025:18:10:25 +0000] - 24.387 ms localhost
GET /@fs/C:/Users/USER/Desktop/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.11/frontend/vite/deps/rxjs.js.map 304 [25/Jan/2025:18:10:25 +0000] - 22.873 ms localhost
GET /@fs/C:/Users/USER/Desktop/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.11/frontend/vite/deps/@angular_router.js.map 304 [25/Jan/2025:18:10:25 +0000] - 97.081 ms localhost
GET /@fs/C:/Users/USER/Desktop/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.11/frontend/vite/deps/@angular_core.js.map 304 [25/Jan/2025:18:10:25 +0000] - 119.805 ms localhost
GET /@fs/C:/Users/USER/Desktop/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.11/frontend/vite/deps/@angular_forms.js.map 304 [25/Jan/2025:18:10:25 +0000] - 64.040 ms localhost
GET /login.component.css.map 200 [25/Jan/2025:18:10:25 +0000] - 23.723 ms localhost
GET /@fs/C:/Users/USER/Desktop/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.11/frontend/vite/deps/chunk-BKIWMXDL.js.map 304 [25/Jan/2025:18:10:25 +0000] - 247.567 ms localhost
GET /@fs/C:/Users/USER/Desktop/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.11/frontend/vite/deps/ngx-socket-io.js.map 304 [25/Jan/2025:18:10:25 +0000] - 117.890 ms localhost
GET /@fs/C:/Users/USER/Desktop/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.11/frontend/vite/deps/chunk-7MS5FTBZ.js.map 304 [25/Jan/2025:18:10:25 +0000] - 138.918 ms localhost
POST /user/login 200 [25/Jan/2025:18:10:32 +0000] - 322.786 ms localhost
GET /dashboard.component.css.map 200 [25/Jan/2025:18:10:33 +0000] - 6.328 ms localhost
GET /layout.component.css.map 200 [25/Jan/2025:18:10:33 +0000] - 7.023 ms localhost
GET /user-chat.component.css.map 200 [25/Jan/2025:18:10:36 +0000] - 30.357 ms localhost
GET /chat/674e8a6920bc39246157f503 304 [25/Jan/2025:18:10:36 +0000] - 268.197 ms localhost
GET /chat/674e8a6920bc39246157f503 401 [25/Jan/2025:18:12:14 +0000] - 974.680 ms localhost
GET /user/token/refresh 304 [25/Jan/2025:18:12:14 +0000] - 198.010 ms localhost
GET /chat/674e8a6920bc39246157f503 200 [25/Jan/2025:18:12:14 +0000] - 116.736 ms localhost
GET /dashboard.component.css.map 200 [25/Jan/2025:18:12:43 +0000] - 104.090 ms localhost
GET /dashboard 200 [25/Jan/2025:18:12:44 +0000] - 161.247 ms localhost
GET /@vite/client 304 [25/Jan/2025:18:12:44 +0000] - 8.497 ms localhost
GET /polyfills.js 304 [25/Jan/2025:18:12:44 +0000] - 5.002 ms localhost
GET /styles.css 200 [25/Jan/2025:18:12:44 +0000] - 10.043 ms localhost
GET /main.js 304 [25/Jan/2025:18:12:44 +0000] - 15.991 ms localhost
GET /@fs/C:/Users/USER/Desktop/BroCampTasks/Angular_Project/frontend/node_modules/vite/dist/client/env.mjs 304 [25/Jan/2025:18:12:44 +0000] - 11.840 ms localhost
GET /styles.css.map 200 [25/Jan/2025:18:12:44 +0000] - 11.601 ms localhost
GET /@fs/C:/Users/USER/Desktop/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.11/frontend/vite/deps/@angular_platform-browser.js.map 304 [25/Jan/2025:18:12:45 +0000] - 321.914 ms localhost
GET /@fs/C:/Users/USER/Desktop/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.11/frontend/vite/deps/chunk-ZKQIAUIS.js.map 304 [25/Jan/2025:18:12:45 +0000] - 339.481 ms localhost
GET /@fs/C:/Users/USER/Desktop/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.11/frontend/vite/deps/@angular_core.js.map 304 [25/Jan/2025:18:12:45 +0000] - 339.024 ms localhost
GET /@fs/C:/Users/USER/Desktop/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.11/frontend/vite/deps/@angular_forms.js.map 304 [25/Jan/2025:18:12:45 +0000] - 353.817 ms localhost
GET /@fs/C:/Users/USER/Desktop/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.11/frontend/vite/deps/@angular_router.js.map 304 [25/Jan/2025:18:12:45 +0000] - 372.175 ms localhost
GET /favicon.ico 304 [25/Jan/2025:18:12:45 +0000] - 48.583 ms localhost
GET /@fs/C:/Users/USER/Desktop/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.11/frontend/vite/deps/chunk-66JPAEYR.js.map 304 [25/Jan/2025:18:12:45 +0000] - 433.629 ms localhost
GET /@fs/C:/Users/USER/Desktop/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.11/frontend/vite/deps/@angular_common.js.map 304 [25/Jan/2025:18:12:45 +0000] - 122.453 ms localhost
GET /@fs/C:/Users/USER/Desktop/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.11/frontend/vite/deps/chunk-F4ZW7LLY.js.map 304 [25/Jan/2025:18:12:45 +0000] - 125.077 ms localhost
GET /@fs/C:/Users/USER/Desktop/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.11/frontend/vite/deps/chunk-2ZWNOPXZ.js.map 304 [25/Jan/2025:18:12:45 +0000] - 145.103 ms localhost
GET /@fs/C:/Users/USER/Desktop/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.11/frontend/vite/deps/chunk-XWLXMCJQ.js.map 304 [25/Jan/2025:18:12:45 +0000] - 107.257 ms localhost
GET /@fs/C:/Users/USER/Desktop/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.11/frontend/vite/deps/chunk-BKIWMXDL.js.map 304 [25/Jan/2025:18:12:45 +0000] - 313.308 ms localhost
GET /@fs/C:/Users/USER/Desktop/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.11/frontend/vite/deps/rxjs.js.map 304 [25/Jan/2025:18:12:45 +0000] - 240.276 ms localhost
GET /login.component.css.map 200 [25/Jan/2025:18:12:45 +0000] - 196.962 ms localhost
GET /@fs/C:/Users/USER/Desktop/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.11/frontend/vite/deps/ngx-socket-io.js.map 304 [25/Jan/2025:18:12:45 +0000] - 254.215 ms localhost
GET /@fs/C:/Users/USER/Desktop/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.11/frontend/vite/deps/@angular_common_http.js.map 304 [25/Jan/2025:18:12:45 +0000] - 294.799 ms localhost
GET /@fs/C:/Users/USER/Desktop/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.11/frontend/vite/deps/chunk-7MS5FTBZ.js.map 304 [25/Jan/2025:18:12:45 +0000] - 463.071 ms localhost
POST /user/login 200 [25/Jan/2025:18:12:52 +0000] - 331.029 ms localhost
GET /dashboard.component.css.map 200 [25/Jan/2025:18:12:52 +0000] - 5.220 ms localhost
GET /layout.component.css.map 200 [25/Jan/2025:18:12:52 +0000] - 6.308 ms localhost
GET /user-chat.component.css.map 200 [25/Jan/2025:18:12:57 +0000] - 9.671 ms localhost
GET /chat/674e8a6920bc39246157f503 304 [25/Jan/2025:18:12:57 +0000] - 88.266 ms localhost
GET /chat 404 [25/Jan/2025:18:14:13 +0000] - 20.661 ms localhost
GET /dashboard 200 [25/Jan/2025:18:14:29 +0000] - 47.871 ms localhost
GET /polyfills.js 304 [25/Jan/2025:18:14:29 +0000] - 23.553 ms localhost
GET /@vite/client 304 [25/Jan/2025:18:14:29 +0000] - 5.928 ms localhost
GET /styles.css 200 [25/Jan/2025:18:14:29 +0000] - 10.746 ms localhost
GET /main.js 200 [25/Jan/2025:18:14:29 +0000] - 34.583 ms localhost
GET /styles.css.map 200 [25/Jan/2025:18:14:30 +0000] - 9.753 ms localhost
GET /@fs/C:/Users/USER/Desktop/BroCampTasks/Angular_Project/frontend/node_modules/vite/dist/client/env.mjs 304 [25/Jan/2025:18:14:30 +0000] - 4.875 ms localhost
GET /@fs/C:/Users/USER/Desktop/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.11/frontend/vite/deps/chunk-ZKQIAUIS.js.map 304 [25/Jan/2025:18:14:30 +0000] - 309.307 ms localhost
GET /@fs/C:/Users/USER/Desktop/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.11/frontend/vite/deps/@angular_platform-browser.js.map 304 [25/Jan/2025:18:14:30 +0000] - 294.338 ms localhost
GET /@fs/C:/Users/USER/Desktop/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.11/frontend/vite/deps/@angular_core.js.map 304 [25/Jan/2025:18:14:30 +0000] - 295.609 ms localhost
GET /@fs/C:/Users/USER/Desktop/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.11/frontend/vite/deps/@angular_router.js.map 304 [25/Jan/2025:18:14:32 +0000] - 1830.136 ms localhost
GET /@fs/C:/Users/USER/Desktop/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.11/frontend/vite/deps/chunk-XWLXMCJQ.js.map 304 [25/Jan/2025:18:14:32 +0000] - 1835.079 ms localhost
GET /@fs/C:/Users/USER/Desktop/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.11/frontend/vite/deps/chunk-66JPAEYR.js.map 304 [25/Jan/2025:18:14:32 +0000] - 1856.968 ms localhost
GET /favicon.ico 304 [25/Jan/2025:18:14:32 +0000] - 23.478 ms localhost
